countyfips,countyname,total_reg,age_18_19,age_20_24,age_25_29,age_30_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85over,voters_gender_m,voters_gender_f,voters_gender_unknown,party_npp,party_rep,party_dem,party_oth,party_unk,eth1_eur,eth1_hisp,eth1_aa,eth1_esa,eth1_oth,eth1_unk,eth2_euro,eth2_93,eth2_64,eth2_23,eth2_30,eth2_10,eth2_34,eth2_14,eth2_21,eth2_61,eth2_12,eth2_55,eth2_85,eth2_59,eth2_35,eth2_38,eth2_33,eth2_29,eth2_32,eth2_99,eth2_66,eth2_18,eth2_unk,languages_description_english,languages_description_spanish,languages_description_hindi,languages_description_chinese,languages_description_vietnamese,languages_description_german,languages_description_other,languages_description_unknown,absenteetypes_description_permanent_out_of_country,commercialdata_estimatedhhincomeamount_avg,g20221108_voted_all,g20221108_reg_all,g20221108_pct_voted_all,g20221108_voted_gender_m,g20221108_reg_gender_m,g20221108_pct_voted_gender_m,g20221108_voted_gender_f,g20221108_reg_gender_f,g20221108_pct_voted_gender_f,g20221108_voted_gender_unk,g20221108_reg_gender_unk,g20221108_pct_voted_gender_unk,g20221108_voted_eur,g20221108_reg_eur,g20221108_pct_voted_eur,g20221108_voted_hisp,g20221108_reg_hisp,g20221108_pct_voted_hisp,g20221108_voted_aa,g20221108_reg_aa,g20221108_pct_voted_aa,g20221108_voted_esa,g20221108_reg_esa,g20221108_pct_voted_esa,g20221108_voted_oth,g20221108_reg_oth,g20221108_pct_voted_oth,g20221108_voted_unk,g20221108_reg_unk,g20221108_pct_voted_unk,p20220503_voted_all,p20220503_reg_all,p20220503_pct_voted_all,p20220503_voted_gender_m,p20220503_reg_gender_m,p20220503_pct_voted_gender_m,p20220503_voted_gender_f,p20220503_reg_gender_f,p20220503_pct_voted_gender_f,p20220503_voted_gender_unk,p20220503_reg_gender_unk,p20220503_pct_voted_gender_unk,p20220503_voted_eur,p20220503_reg_eur,p20220503_pct_voted_eur,p20220503_voted_hisp,p20220503_reg_hisp,p20220503_pct_voted_hisp,p20220503_voted_aa,p20220503_reg_aa,p20220503_pct_voted_aa,p20220503_voted_esa,p20220503_reg_esa,p20220503_pct_voted_esa,p20220503_voted_oth,p20220503_reg_oth,p20220503_pct_voted_oth,p20220503_voted_unk,p20220503_reg_unk,p20220503_pct_voted_unk,cg20211102_voted_all,cg20211102_reg_all,cg20211102_pct_voted_all,cg20211102_voted_gender_m,cg20211102_reg_gender_m,cg20211102_pct_voted_gender_m,cg20211102_voted_gender_f,cg20211102_reg_gender_f,cg20211102_pct_voted_gender_f,cg20211102_voted_gender_unk,cg20211102_reg_gender_unk,cg20211102_pct_voted_gender_unk,cg20211102_voted_eur,cg20211102_reg_eur,cg20211102_pct_voted_eur,cg20211102_voted_hisp,cg20211102_reg_hisp,cg20211102_pct_voted_hisp,cg20211102_voted_aa,cg20211102_reg_aa,cg20211102_pct_voted_aa,cg20211102_voted_esa,cg20211102_reg_esa,cg20211102_pct_voted_esa,cg20211102_voted_oth,cg20211102_reg_oth,cg20211102_pct_voted_oth,cg20211102_voted_unk,cg20211102_reg_unk,cg20211102_pct_voted_unk,s20210504_voted_all,s20210504_reg_all,s20210504_pct_voted_all,s20210504_voted_gender_m,s20210504_reg_gender_m,s20210504_pct_voted_gender_m,s20210504_voted_gender_f,s20210504_reg_gender_f,s20210504_pct_voted_gender_f,s20210504_voted_gender_unk,s20210504_reg_gender_unk,s20210504_pct_voted_gender_unk,s20210504_voted_eur,s20210504_reg_eur,s20210504_pct_voted_eur,s20210504_voted_hisp,s20210504_reg_hisp,s20210504_pct_voted_hisp,s20210504_voted_aa,s20210504_reg_aa,s20210504_pct_voted_aa,s20210504_voted_esa,s20210504_reg_esa,s20210504_pct_voted_esa,s20210504_voted_oth,s20210504_reg_oth,s20210504_pct_voted_oth,s20210504_voted_unk,s20210504_reg_unk,s20210504_pct_voted_unk,g20201103_voted_all,g20201103_reg_all,g20201103_pct_voted_all,g20201103_voted_gender_m,g20201103_reg_gender_m,g20201103_pct_voted_gender_m,g20201103_voted_gender_f,g20201103_reg_gender_f,g20201103_pct_voted_gender_f,g20201103_voted_gender_unk,g20201103_reg_gender_unk,g20201103_pct_voted_gender_unk,g20201103_voted_eur,g20201103_reg_eur,g20201103_pct_voted_eur,g20201103_voted_hisp,g20201103_reg_hisp,g20201103_pct_voted_hisp,g20201103_voted_aa,g20201103_reg_aa,g20201103_pct_voted_aa,g20201103_voted_esa,g20201103_reg_esa,g20201103_pct_voted_esa,g20201103_voted_oth,g20201103_reg_oth,g20201103_pct_voted_oth,g20201103_voted_unk,g20201103_reg_unk,g20201103_pct_voted_unk,pp20200602_voted_all,pp20200602_reg_all,pp20200602_pct_voted_all,pp20200602_voted_gender_m,pp20200602_reg_gender_m,pp20200602_pct_voted_gender_m,pp20200602_voted_gender_f,pp20200602_reg_gender_f,pp20200602_pct_voted_gender_f,pp20200602_voted_gender_unk,pp20200602_reg_gender_unk,pp20200602_pct_voted_gender_unk,pp20200602_voted_eur,pp20200602_reg_eur,pp20200602_pct_voted_eur,pp20200602_voted_hisp,pp20200602_reg_hisp,pp20200602_pct_voted_hisp,pp20200602_voted_aa,pp20200602_reg_aa,pp20200602_pct_voted_aa,pp20200602_voted_esa,pp20200602_reg_esa,pp20200602_pct_voted_esa,pp20200602_voted_oth,pp20200602_reg_oth,pp20200602_pct_voted_oth,pp20200602_voted_unk,pp20200602_reg_unk,pp20200602_pct_voted_unk,p20200602_voted_all,p20200602_reg_all,p20200602_pct_voted_all,p20200602_voted_gender_m,p20200602_reg_gender_m,p20200602_pct_voted_gender_m,p20200602_voted_gender_f,p20200602_reg_gender_f,p20200602_pct_voted_gender_f,p20200602_voted_gender_unk,p20200602_reg_gender_unk,p20200602_pct_voted_gender_unk,p20200602_voted_eur,p20200602_reg_eur,p20200602_pct_voted_eur,p20200602_voted_hisp,p20200602_reg_hisp,p20200602_pct_voted_hisp,p20200602_voted_aa,p20200602_reg_aa,p20200602_pct_voted_aa,p20200602_voted_esa,p20200602_reg_esa,p20200602_pct_voted_esa,p20200602_voted_oth,p20200602_reg_oth,p20200602_pct_voted_oth,p20200602_voted_unk,p20200602_reg_unk,p20200602_pct_voted_unk
18085,KOSCIUSKO,50538,450,3632,4012,3837,7949,7543,8809,8130,4395,1714,24863,25647,28,22765,22284,5214,275,0,42476,2758,92,430,312,4470,42476,89,2734,76,84,174,64,60,64,18,35,13,8,8,26,31,12,8,5,3,24,1,4470,24450,325,11,17,18,22,64,25631,162,84540,22922,50161,0.45700000000000002,11420,24660,0.46310000000000001,11493,25473,0.45119999999999993,9,28,0.32140000000000002,20116,42202,0.47670000000000001,488,2710,0.18009999999999998,21,92,0.22830000000000003,142,426,0.33329999999999999,139,309,0.44980000000000003,2016,4422,0.45589999999999992,11273,49347,0.22839999999999999,5693,24235,0.23490000000000003,5577,25085,0.2223,3,27,0.1111,10022,41596,0.24089999999999998,157,2616,0.059999999999999998,6,87,0.069000000000000006,64,406,0.15760000000000002,63,303,0.20789999999999997,961,4339,0.22149999999999997,5,48702,0.0001,2,23883,0.0001,3,24793,0.0001,0,26,0,4,41109,0.0001,0,2547,0,0,86,0,0,393,0,0,297,0,1,4270,0.00020000000000000001,6,48039,0.0001,2,23514,0.0001,4,24499,0.00020000000000000001,0,26,0,6,40621,0.0001,0,2470,0,0,84,0,0,386,0,0,287,0,0,4191,0,34222,47523,0.72010000000000007,16501,23248,0.70979999999999988,17706,24249,0.73020000000000018,15,26,0.57689999999999997,29459,40227,0.73229999999999984,1291,2410,0.53570000000000007,37,81,0.45679999999999998,258,380,0.67889999999999995,221,283,0.78090000000000004,2956,4142,0.7137,11768,45436,0.25900000000000001,5611,22191,0.25290000000000001,6155,23219,0.2651,2,26,0.076899999999999996,10401,38550,0.26979999999999998,244,2242,0.10879999999999998,10,73,0.13699999999999998,71,351,0.20230000000000001,67,268,0.25,975,3952,0.24669999999999997,11768,45436,0.25900000000000001,5611,22191,0.25290000000000001,6155,23219,0.2651,2,26,0.076899999999999996,10401,38550,0.26979999999999998,244,2242,0.10879999999999998,10,73,0.13699999999999998,71,351,0.20230000000000001,67,268,0.25,975,3952,0.24669999999999997
18091,LA PORTE,73735,650,4981,5716,6011,11143,11265,13130,12159,6540,2115,36075,37629,31,31945,17192,24284,314,0,56796,3321,4175,540,1047,7856,56796,4162,3307,202,352,134,277,76,61,114,54,100,20,56,23,17,23,10,7,13,14,2,7856,33419,360,23,10,8,36,187,39692,123,75392,31874,73151,0.43570000000000003,15691,35755,0.43879999999999997,16176,37365,0.43289999999999995,7,31,0.2258,25897,56392,0.45920000000000005,809,3262,0.248,1052,4136,0.25440000000000002,173,536,0.32280000000000003,435,1039,0.41869999999999996,3508,7786,0.4506,12553,72000,0.17429999999999998,6221,35154,0.17699999999999999,6332,36819,0.17199999999999999,0,27,0,10314,55538,0.1857,282,3187,0.088499999999999995,381,4074,0.0935,54,523,0.10329999999999999,174,1024,0.16990000000000002,1348,7654,0.17609999999999998,3,71196,0,2,34719,0.0001,1,36450,0,0,27,0,3,54951,0.0001,0,3129,0,0,4023,0,0,513,0,0,1010,0,0,7570,0,0,70372,0,0,34302,0,0,36043,0,0,27,0,0,54392,0,0,3061,0,0,3962,0,0,502,0,0,989,0,0,7466,0,46470,69589,0.66779999999999995,22046,33884,0.65060000000000007,24414,35678,0.68429999999999991,10,27,0.37039999999999995,36863,53866,0.68429999999999991,1598,2968,0.53839999999999999,1912,3901,0.49010000000000009,308,493,0.62470000000000003,667,972,0.68620000000000003,5122,7389,0.69320000000000004,15542,67187,0.23130000000000001,7119,32669,0.21789999999999998,8422,34493,0.24419999999999997,1,25,0.040000000000000001,12461,52061,0.2394,386,2805,0.1376,752,3782,0.19880000000000003,85,472,0.18009999999999998,207,945,0.219,1651,7122,0.23180000000000001,15542,67187,0.23130000000000001,7119,32669,0.21789999999999998,8422,34493,0.24419999999999997,1,25,0.040000000000000001,12461,52061,0.2394,386,2805,0.1376,752,3782,0.19880000000000003,85,472,0.18009999999999998,207,945,0.219,1651,7122,0.23180000000000001
18095,MADISON,85644,788,5492,6469,6589,13001,13685,14846,13453,8361,2940,40927,44582,135,34507,26660,23490,987,0,73118,2157,3291,553,520,6005,73118,3274,2148,155,190,151,101,87,89,11,35,21,11,6,22,48,19,10,12,17,9,0,6005,41063,169,7,17,14,14,105,44255,123,69179,35787,85092,0.42060000000000003,17277,40655,0.42499999999999999,18436,44302,0.41609999999999997,74,135,0.54810000000000003,31517,72710,0.4335,453,2104,0.21529999999999999,1020,3262,0.31269999999999998,146,535,0.27290000000000003,215,514,0.41830000000000001,2436,5967,0.40820000000000001,14506,83847,0.17299999999999999,7061,40011,0.17649999999999999,7410,43702,0.16960000000000003,35,134,0.26119999999999999,12787,71738,0.1782,143,2007,0.071300000000000002,548,3222,0.17009999999999997,50,514,0.097300000000000011,81,500,0.16199999999999998,897,5866,0.15290000000000001,0,82942,0,0,39543,0,0,43265,0,0,134,0,0,71026,0,0,1956,0,0,3191,0,0,499,0,0,494,0,0,5776,0,0,82057,0,0,39066,0,0,42857,0,0,134,0,0,70332,0,0,1896,0,0,3167,0,0,475,0,0,487,0,0,5700,0,50118,81347,0.61609999999999998,23160,38700,0.59840000000000004,26877,42513,0.6322000000000001,81,134,0.60450000000000004,43561,69793,0.6241000000000001,898,1846,0.48650000000000004,1678,3134,0.53539999999999999,248,461,0.53800000000000003,306,480,0.63749999999999996,3427,5633,0.60839999999999994,23803,78690,0.30249999999999999,10798,37305,0.28949999999999998,12951,41251,0.31399999999999995,54,134,0.40299999999999991,20842,67639,0.30810000000000004,311,1707,0.18219999999999997,897,3038,0.29530000000000001,89,434,0.20509999999999998,153,461,0.33189999999999997,1511,5411,0.2792,23803,78690,0.30249999999999999,10798,37305,0.28949999999999998,12951,41251,0.31399999999999995,54,134,0.40299999999999991,20842,67639,0.30810000000000004,311,1707,0.18219999999999997,897,3038,0.29530000000000001,89,434,0.20509999999999998,153,461,0.33189999999999997,1511,5411,0.2792
18099,MARSHALL,28092,278,2170,2122,2045,4165,4186,4889,4615,2567,1044,13723,14366,3,12960,10544,4536,52,0,22948,1707,33,164,196,3044,22948,33,1695,38,49,43,43,32,22,21,13,14,21,9,7,15,1,2,1,0,12,2,3044,13933,282,2,7,2,13,48,13805,81,76534,12739,27886,0.45679999999999998,6238,13615,0.4582,6501,14268,0.4556,0,3,0,10951,22813,0.47999999999999998,273,1677,0.1628,9,31,0.2903,66,163,0.40489999999999993,84,193,0.43519999999999992,1356,3009,0.4506,3978,27452,0.1449,1954,13389,0.1459,2024,14060,0.14399999999999999,0,3,0,3505,22488,0.15589999999999998,50,1625,0.030800000000000001,1,30,0.033299999999999996,19,160,0.1187,27,191,0.14140000000000003,376,2958,0.12709999999999999,1,27102,0,1,13192,0.0001,0,13907,0,0,3,0,1,22232,0,0,1579,0,0,30,0,0,155,0,0,189,0,0,2917,0,2,26759,0.0001,0,13004,0,2,13752,0.0001,0,3,0,2,21982,0.0001,0,1526,0,0,30,0,0,151,0,0,187,0,0,2883,0,18911,26467,0.71450000000000002,8964,12848,0.6977000000000001,9947,13616,0.73049999999999993,0,3,0,15881,21773,0.72939999999999994,769,1487,0.5171,15,30,0.5,99,148,0.66890000000000005,137,187,0.73260000000000003,2010,2842,0.70720000000000005,5789,25392,0.22800000000000004,2566,12272,0.20910000000000001,3223,13117,0.24569999999999997,0,3,0,4996,20954,0.2384,144,1386,0.10390000000000002,4,27,0.14809999999999998,26,141,0.18440000000000001,40,180,0.22220000000000001,579,2704,0.21410000000000001,5789,25392,0.22800000000000004,2566,12272,0.20910000000000001,3223,13117,0.24569999999999997,0,3,0,4996,20954,0.2384,144,1386,0.10390000000000002,4,27,0.14809999999999998,26,141,0.18440000000000001,40,180,0.22220000000000001,579,2704,0.21410000000000001
18107,MONTGOMERY,23895,166,1577,1756,1855,3660,3600,4305,3820,2224,912,11562,12287,46,10316,10679,2834,66,0,21282,553,54,138,123,1745,21282,53,551,44,25,34,32,17,13,6,27,8,13,1,9,6,4,3,1,1,2,0,1745,11621,52,6,1,4,2,25,12184,40,75648,9754,23743,0.41079999999999994,4777,11483,0.41600000000000004,4951,12214,0.40540000000000004,26,46,0.56520000000000004,8937,21167,0.42219999999999996,92,543,0.16940000000000002,16,54,0.29630000000000001,40,134,0.29850000000000004,47,121,0.38839999999999997,622,1724,0.36079999999999995,3284,23423,0.14019999999999999,1615,11311,0.14280000000000001,1660,12066,0.1376,9,46,0.19570000000000001,3045,20911,0.14560000000000001,25,521,0.048000000000000001,7,53,0.1321,12,129,0.092999999999999999,16,118,0.1356,179,1691,0.10589999999999999,0,23184,0,0,11174,0,0,11965,0,0,45,0,0,20726,0,0,507,0,0,51,0,0,126,0,0,115,0,0,1659,0,0,22935,0,0,11048,0,0,11842,0,0,45,0,0,20511,0,0,489,0,0,51,0,0,125,0,0,114,0,0,1645,0,16355,22722,0.71979999999999988,7775,10921,0.71189999999999998,8547,11757,0.72700000000000009,33,44,0.75,14806,20334,0.72810000000000008,240,480,0.5,29,49,0.59179999999999988,78,123,0.6341,79,113,0.69909999999999994,1123,1623,0.69189999999999996,6608,21668,0.30499999999999999,3069,10376,0.29580000000000001,3522,11248,0.31310000000000004,17,44,0.38639999999999997,6087,19443,0.31310000000000004,53,433,0.12239999999999999,11,42,0.26189999999999997,27,108,0.25,24,103,0.23300000000000001,406,1539,0.26380000000000003,6608,21668,0.30499999999999999,3069,10376,0.29580000000000001,3522,11248,0.31310000000000004,17,44,0.38639999999999997,6087,19443,0.31310000000000004,53,433,0.12239999999999999,11,42,0.26189999999999997,27,108,0.25,24,103,0.23300000000000001,406,1539,0.26380000000000003
18109,MORGAN,49550,478,3427,3577,3679,7316,8166,9321,7893,4237,1428,24407,25139,4,21877,20994,6299,380,0,44469,627,107,290,327,3730,44469,104,615,76,74,93,104,59,26,10,25,15,11,8,31,7,35,1,7,3,12,1,3730,25426,61,7,7,11,15,57,23966,73,87000,21351,49247,0.4335,10709,24253,0.44160000000000005,10641,24990,0.42580000000000001,1,4,0.25,19480,44209,0.44060000000000005,193,619,0.31179999999999997,23,105,0.219,86,287,0.29969999999999997,120,324,0.37039999999999995,1449,3703,0.39130000000000004,7725,48570,0.159,3882,23914,0.1623,3842,24652,0.15580000000000002,1,4,0.25,7091,43648,0.16250000000000001,53,595,0.089099999999999999,10,98,0.10200000000000001,34,280,0.12139999999999999,44,317,0.13880000000000001,493,3632,0.13569999999999999,0,48074,0,0,23652,0,0,24419,0,0,3,0,0,43220,0,0,582,0,0,95,0,0,274,0,0,311,0,0,3592,0,0,47509,0,0,23361,0,0,24145,0,0,3,0,0,42735,0,0,563,0,0,95,0,0,266,0,0,304,0,0,3546,0,35013,47074,0.74380000000000002,17007,23129,0.73529999999999995,18004,23942,0.752,2,3,0.66669999999999996,31677,42367,0.74770000000000014,351,546,0.64289999999999992,63,94,0.67020000000000013,177,261,0.67820000000000014,214,299,0.71570000000000011,2531,3507,0.72170000000000001,10101,44985,0.22450000000000001,4544,22067,0.20590000000000003,5556,22915,0.24249999999999999,1,3,0.33329999999999999,9251,40531,0.22820000000000001,84,501,0.16770000000000002,14,85,0.16469999999999999,38,237,0.16030000000000003,67,290,0.23100000000000001,647,3341,0.19369999999999998,10101,44985,0.22450000000000001,4544,22067,0.20590000000000003,5556,22915,0.24249999999999999,1,3,0.33329999999999999,9251,40531,0.22820000000000001,84,501,0.16770000000000002,14,85,0.16469999999999999,38,237,0.16030000000000003,67,290,0.23100000000000001,647,3341,0.19369999999999998
18113,NOBLE,28610,262,2186,2381,2168,4315,4424,5047,4554,2483,771,14109,14498,3,13788,10884,3917,21,0,23490,1900,38,130,269,2783,23490,37,1884,26,164,50,23,16,20,7,5,5,5,8,11,17,0,4,10,1,16,9,2783,13584,281,2,5,10,11,39,14678,34,72843,11530,28415,0.40579999999999999,5777,14015,0.41220000000000001,5752,14397,0.39950000000000002,1,3,0.33329999999999999,10115,23357,0.43310000000000004,189,1864,0.1014,6,38,0.15790000000000001,28,127,0.2205,57,265,0.21509999999999999,1135,2764,0.41059999999999997,3405,27938,0.12190000000000001,1732,13765,0.1258,1673,14171,0.11809999999999998,0,2,0,3031,23023,0.13169999999999998,26,1787,0.014499999999999999,1,36,0.027800000000000002,3,126,0.023799999999999998,16,252,0.063500000000000001,328,2714,0.12090000000000001,0,27601,0,0,13594,0,0,14005,0,0,2,0,0,22785,0,0,1735,0,0,34,0,0,121,0,0,246,0,0,2680,0,0,27278,0,0,13424,0,0,13852,0,0,2,0,0,22552,0,0,1691,0,0,34,0,0,118,0,0,242,0,0,2641,0,18389,26962,0.68200000000000005,8824,13253,0.66579999999999995,9565,13707,0.69779999999999998,0,2,0,15738,22305,0.7056,628,1658,0.37880000000000003,13,34,0.38239999999999996,64,117,0.54700000000000004,113,231,0.48920000000000002,1833,2617,0.70039999999999991,5817,25877,0.22480000000000003,2666,12707,0.20979999999999999,3151,13168,0.23929999999999998,0,2,0,5071,21467,0.23619999999999997,131,1547,0.084700000000000011,2,34,0.058799999999999998,11,108,0.10190000000000002,21,215,0.097699999999999995,581,2506,0.23180000000000001,5817,25877,0.22480000000000003,2666,12707,0.20979999999999999,3151,13168,0.23929999999999998,0,2,0,5071,21467,0.23619999999999997,131,1547,0.084700000000000011,2,34,0.058799999999999998,11,108,0.10190000000000002,21,215,0.097699999999999995,581,2506,0.23180000000000001
18115,OHIO,4581,25,250,240,307,656,741,908,786,475,186,2267,2311,3,1979,1297,666,639,0,4092,38,3,19,16,413,4092,3,38,1,7,9,0,4,2,1,1,1,0,0,0,0,3,0,3,0,0,0,413,2216,2,0,1,0,0,3,2359,3,77863,1965,4549,0.43200000000000005,1000,2250,0.44440000000000002,964,2296,0.4199,1,3,0.33329999999999999,1791,4061,0.441,13,37,0.35140000000000005,1,3,0.33329999999999999,10,19,0.52629999999999999,4,16,0.25,146,413,0.35350000000000004,393,4485,0.087599999999999997,207,2219,0.093300000000000008,186,2263,0.082200000000000009,0,3,0,370,4015,0.092200000000000004,0,36,0,0,2,0,2,17,0.1176,1,15,0.066700000000000009,20,400,0.050000000000000003,0,4434,0,0,2190,0,0,2241,0,0,3,0,0,3970,0,0,36,0,0,2,0,0,17,0,0,15,0,0,394,0,0,4376,0,0,2157,0,0,2216,0,0,3,0,0,3920,0,0,35,0,0,2,0,0,16,0,0,15,0,0,388,0,2972,4307,0.69000000000000006,1466,2120,0.69150000000000011,1505,2184,0.68910000000000005,1,3,0.33329999999999999,2690,3866,0.69579999999999997,19,34,0.55879999999999996,1,2,0.5,14,16,0.875,7,13,0.53849999999999998,241,376,0.6409999999999999,619,4169,0.14849999999999999,289,2042,0.14150000000000001,330,2124,0.15540000000000001,0,3,0,584,3753,0.15559999999999999,6,33,0.18180000000000002,0,2,0,0,14,0,0,12,0,29,355,0.081699999999999995,619,4169,0.14849999999999999,289,2042,0.14150000000000001,330,2124,0.15540000000000001,0,3,0,584,3753,0.15559999999999999,6,33,0.18180000000000002,0,2,0,0,14,0,0,12,0,29,355,0.081699999999999995
18117,ORANGE,13157,119,783,843,879,1947,2125,2385,2246,1330,461,6285,6859,13,5402,5668,2028,59,0,12056,150,34,65,59,793,12056,34,150,12,11,20,7,18,4,2,9,7,10,0,4,4,9,3,1,0,0,0,793,6596,16,2,1,0,1,8,6533,21,65837,5410,13079,0.41360000000000002,2677,6243,0.42880000000000001,2728,6823,0.39980000000000004,5,13,0.3846,5045,11987,0.42089999999999994,39,147,0.26529999999999998,7,34,0.20590000000000003,26,65,0.40000000000000002,20,59,0.33899999999999997,273,787,0.34689999999999999,3051,12855,0.23730000000000001,1494,6124,0.24399999999999999,1553,6718,0.23119999999999999,4,13,0.30769999999999997,2875,11799,0.24369999999999997,9,138,0.065200000000000008,2,34,0.058799999999999998,14,63,0.22220000000000001,10,58,0.17240000000000003,141,763,0.18480000000000002,0,12689,0,0,6028,0,0,6648,0,0,13,0,0,11654,0,0,134,0,0,34,0,0,61,0,0,58,0,0,748,0,0,12595,0,0,5972,0,0,6610,0,0,13,0,0,11574,0,0,132,0,0,33,0,0,60,0,0,57,0,0,739,0,8404,12492,0.67279999999999995,3970,5916,0.67110000000000003,4425,6563,0.67420000000000002,9,13,0.69229999999999992,7797,11484,0.67889999999999995,72,129,0.55810000000000004,17,33,0.51519999999999999,45,60,0.75,31,54,0.57410000000000005,442,732,0.60379999999999989,2915,12050,0.2419,1332,5715,0.2331,1580,6322,0.24990000000000001,3,13,0.23080000000000003,2718,11096,0.24500000000000002,29,120,0.24169999999999997,7,32,0.21880000000000002,13,53,0.24530000000000002,12,52,0.23080000000000003,136,697,0.1951,2915,12050,0.2419,1332,5715,0.2331,1580,6322,0.24990000000000001,3,13,0.23080000000000003,2718,11096,0.24500000000000002,29,120,0.24169999999999997,7,32,0.21880000000000002,13,53,0.24530000000000002,12,52,0.23080000000000003,136,697,0.1951
18121,PARKE,9537,86,569,562,654,1282,1343,1874,1829,1035,301,4743,4788,6,3163,4923,1377,74,0,8564,84,15,30,75,769,8564,15,84,5,12,11,22,4,7,13,3,13,0,2,1,2,0,0,1,0,0,0,769,5061,6,1,1,0,4,8,4456,8,67638,4516,9477,0.47649999999999998,2312,4710,0.4909,2201,4761,0.46230000000000004,3,6,0.5,4106,8513,0.48230000000000006,27,83,0.32530000000000003,6,15,0.40000000000000002,7,30,0.23330000000000001,29,73,0.39730000000000004,341,763,0.44689999999999996,3220,9321,0.34549999999999997,1612,4630,0.34820000000000001,1606,4685,0.34279999999999999,2,6,0.33329999999999999,2938,8371,0.35100000000000003,13,82,0.1585,3,15,0.20000000000000001,4,30,0.13330000000000003,20,71,0.28169999999999995,242,752,0.32179999999999997,0,9232,0,0,4586,0,0,4640,0,0,6,0,0,8295,0,0,81,0,0,14,0,0,30,0,0,69,0,0,743,0,0,9147,0,0,4545,0,0,4596,0,0,6,0,0,8220,0,0,80,0,0,14,0,0,30,0,0,68,0,0,735,0,6765,9069,0.74590000000000001,3338,4500,0.7417999999999999,3424,4563,0.75039999999999996,3,6,0.5,6121,8159,0.75020000000000009,45,78,0.57689999999999997,10,14,0.71429999999999993,17,30,0.56669999999999998,49,66,0.74239999999999995,523,722,0.72439999999999993,2693,8743,0.308,1252,4318,0.28989999999999999,1439,4419,0.3256,2,6,0.33329999999999999,2454,7874,0.31169999999999998,14,76,0.18419999999999997,2,13,0.15379999999999999,4,27,0.14809999999999998,18,64,0.28129999999999999,201,689,0.29169999999999996,2693,8743,0.308,1252,4318,0.28989999999999999,1439,4419,0.3256,2,6,0.33329999999999999,2454,7874,0.31169999999999998,14,76,0.18419999999999997,2,13,0.15379999999999999,4,27,0.14809999999999998,18,64,0.28129999999999999,201,689,0.29169999999999996
18123,PERRY,12218,125,749,795,882,1889,1810,2211,2185,1154,411,6021,6184,13,4479,2470,5055,214,0,10817,131,82,42,62,1084,10817,82,122,13,29,8,17,6,7,4,6,1,1,0,0,2,2,0,1,0,9,1,1084,6402,16,1,1,0,6,11,5781,16,68884,6270,12112,0.51770000000000005,3043,5964,0.51019999999999999,3217,6135,0.52439999999999998,10,13,0.76919999999999999,5597,10722,0.52200000000000002,46,130,0.3538,51,81,0.62960000000000005,16,42,0.38100000000000001,30,62,0.48390000000000005,530,1075,0.49299999999999999,731,11884,0.061499999999999999,348,5841,0.0596,383,6030,0.063500000000000001,0,13,0,666,10538,0.063200000000000006,7,120,0.058299999999999998,4,77,0.051899999999999988,1,41,0.024399999999999998,0,60,0,53,1048,0.050599999999999999,0,11759,0,0,5772,0,0,5974,0,0,13,0,0,10436,0,0,114,0,0,77,0,0,41,0,0,59,0,0,1032,0,0,11609,0,0,5687,0,0,5909,0,0,13,0,0,10309,0,0,109,0,0,77,0,0,37,0,0,58,0,0,1019,0,8293,11514,0.72030000000000005,4025,5633,0.71450000000000002,4256,5868,0.72530000000000006,12,13,0.92310000000000003,7387,10227,0.72229999999999994,71,107,0.66359999999999997,58,76,0.7632000000000001,21,37,0.56759999999999999,37,58,0.63789999999999991,719,1009,0.71260000000000001,2105,11137,0.189,962,5431,0.17710000000000001,1139,5693,0.2001,4,13,0.30769999999999997,1901,9907,0.19190000000000002,17,100,0.16999999999999998,15,73,0.20550000000000002,5,35,0.1429,7,57,0.12279999999999999,160,965,0.1658,2105,11137,0.189,962,5431,0.17710000000000001,1139,5693,0.2001,4,13,0.30769999999999997,1901,9907,0.19190000000000002,17,100,0.16999999999999998,15,73,0.20550000000000002,5,35,0.1429,7,57,0.12279999999999999,160,965,0.1658
